Name,CSD_Refcode,Database_Acronym,Generic_Identity,Calculation_Type,Density,GSA,VSA,VF,PV,LCD,PLD,Source,Crystal_Structure_File_Type,Crystal_Structure_Availability,matched_not_open_in_col,OOD_flag
NASCIV_CoRE,NASCIV,CoRE,Real,Crystallographic properties,2.15823,0.0,0.0,0.0935062,0.193565,4.05573,2.79544,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
VEFLUP_CoRE,VEFLUP,CoRE,Real,Crystallographic properties,1.15551,0.0,0.0,0.430808,0.455931,5.16319,2.79467,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
QIFLIC_CoRE,QIFLIC,CoRE,Real,Crystallographic properties,1.50094,0.0,0.0,0.301129,0.324882,5.58826,2.79398,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
DAWWIJ_CoRE,DAWWIJ,CoRE,Real,Crystallographic properties,1.4601,0.0,0.0,0.338182,0.320337,4.1516,2.7932,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CAKXUJ_CoRE,CAKXUJ,CoRE,Real,Crystallographic properties,2.02431,0.0,0.0,0.270202,0.224756,4.10044,2.79077,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
GUSNEN_CoRE,GUSNEN,CoRE,Real,Crystallographic properties,1.52248,0.0,0.0,0.119347,0.276323,3.00082,2.7905,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
YOPMAS_CoRE,YOPMAS,CoRE,Real,Crystallographic properties,1.50972,0.0,0.0,0.161641,0.261888,3.73773,2.78834,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ECOSIY_CoRE,ECOSIY,CoRE,Real,Crystallographic properties,2.15491,0.0,0.0,0.170656,0.18451,3.93149,2.78811,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
XUWVEQ_CoRE,XUWVEQ,CoRE,Real,Crystallographic properties,2.31699,0.0,0.0,0.312443,0.178377,3.87598,2.7861,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
SADMIV_CoRE,SADMIV,CoRE,Real,Crystallographic properties,1.5669,0.0,0.0,0.134498,0.274175,3.01628,2.78558,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
VAQLAC_CoRE,VAQLAC,CoRE,Real,Crystallographic properties,1.68056,0.0,0.0,0.125869,0.254397,3.80978,2.78544,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CAKYAQ_CoRE,CAKYAQ,CoRE,Real,Crystallographic properties,2.04806,0.0,0.0,0.268773,0.221927,4.08997,2.78322,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
GIHBII_CoRE,GIHBII,CoRE,Real,Crystallographic properties,2.52371,0.0,0.0,0.533711,0.167298,4.5778,2.7831,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ACOLEL_CoRE,ACOLEL,CoRE,Real,Crystallographic properties,1.45481,0.0,0.0,0.0477272,0.2413,4.00255,2.78217,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
XOJWID_CoRE,XOJWID,CoRE,Real,Crystallographic properties,1.38666,0.0,0.0,0.298271,0.347462,5.19425,2.78182,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
GIZJOP_CoRE,GIZJOP,CoRE,Real,Crystallographic properties,1.18697,0.0,0.0,0.356289,0.488354,5.3179,2.78115,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
HEDTER_CoRE,HEDTER,CoRE,Real,Crystallographic properties,1.08402,0.0,0.0,0.26301,0.45222,4.77494,2.7809,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ROSCEH_CoRE,ROSCEH,CoRE,Real,Crystallographic properties,1.08673,0.0,0.0,0.251965,0.459444,5.64584,2.78001,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
IFUDES_CoRE,IFUDES,CoRE,Real,Crystallographic properties,1.81218,0.0,0.0,0.151893,0.241667,3.34714,2.77901,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CAHSOU_CoRE,CAHSOU,CoRE,Real,Crystallographic properties,2.29425,0.0,0.0,0.180059,0.163616,4.04164,2.77879,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ROJNEJ_CoRE,ROJNEJ,CoRE,Real,Crystallographic properties,1.69461,0.0,0.0,0.323714,0.265448,4.01951,2.77756,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
NERVOV_CoRE,NERVOV,CoRE,Real,Crystallographic properties,1.37844,0.0,0.0,0.29198,0.323631,5.20555,2.77559,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
MIQLEE_CoRE,MIQLEE,CoRE,Real,Crystallographic properties,1.52214,0.0,0.0,0.275006,0.29007,4.88305,2.77509,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ZETPUL_CoRE,ZETPUL,CoRE,Real,Crystallographic properties,2.39493,0.0,0.0,0.108796,0.151254,4.3933,2.77473,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
VUNCAJ_CoRE,VUNCAJ,CoRE,Real,Crystallographic properties,1.58584,0.0,0.0,0.157245,0.263088,3.5791,2.77239,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CUNXIS10_CoRE,CUNXIS10,CoRE,Real,Crystallographic properties,1.90489,0.0,0.0,0.668947,0.221224,4.73091,2.77205,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CUNXIS_CoRE,CUNXIS,CoRE,Real,Crystallographic properties,1.90489,0.0,0.0,0.667851,0.221224,4.73091,2.77205,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
RUFMUA01_CoRE,RUFMUA01,CoRE,Real,Crystallographic properties,1.51217,0.0,0.0,0.273201,0.252234,3.9762,2.77166,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
EMANAH_CoRE,EMANAH,CoRE,Real,Crystallographic properties,1.80411,0.0,0.0,0.311352,0.287802,3.45596,2.77101,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
MICNIW_CoRE,MICNIW,CoRE,Real,Crystallographic properties,1.07613,0.0,0.0,0.444334,0.526785,4.82166,2.7709,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
FIKTOK_CoRE,FIKTOK,CoRE,Real,Crystallographic properties,1.91065,0.0,0.0,0.0961999,0.181789,3.77425,2.77068,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CDLGLU10_CoRE,CDLGLU10,CoRE,Real,Crystallographic properties,1.87407,0.0,0.0,0.140278,0.23876,3.40131,2.76994,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ICANAD_CoRE,ICANAD,CoRE,Real,Crystallographic properties,2.01327,0.0,0.0,0.322496,0.219825,7.32261,2.76687,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CESYEF_CoRE,CESYEF,CoRE,Real,Crystallographic properties,2.2285,0.0,0.0,0.100232,0.156282,3.18076,2.7668,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
SABWAU_CoRE,SABWAU,CoRE,Real,Crystallographic properties,1.45295,0.0,0.0,0.202699,0.271006,2.97851,2.76331,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
FACMIH_CoRE,FACMIH,CoRE,Real,Crystallographic properties,0.961721,0.0,0.0,0.400409,0.547607,14.0744,2.76321,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
CITXUZ_CoRE,CITXUZ,CoRE,Real,Crystallographic properties,1.22731,0.0,0.0,0.371634,0.440573,5.80705,2.7632,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
BEVRAW_CoRE,BEVRAW,CoRE,Real,Crystallographic properties,1.62793,0.0,0.0,0.167462,0.277008,2.99235,2.76284,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
BASTEW_CoRE,BASTEW,CoRE,Real,Crystallographic properties,2.27886,0.0,0.0,0.107313,0.143177,4.09539,2.76249,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ZETQAS_CoRE,ZETQAS,CoRE,Real,Crystallographic properties,2.36761,0.0,0.0,0.108701,0.152872,4.38482,2.76215,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
FAVZEJ_CoRE,FAVZEJ,CoRE,Real,Crystallographic properties,1.69508,0.0,0.0,0.20161,0.30405,3.48904,2.7616,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
EBIPIQ_CoRE,EBIPIQ,CoRE,Real,Crystallographic properties,1.63961,0.0,0.0,0.129065,0.242427,3.95804,2.76098,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
AMOZAE_CoRE,AMOZAE,CoRE,Real,Crystallographic properties,2.17334,0.0,0.0,0.193518,0.130067,3.25002,2.76008,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
LICSUM_CoRE,LICSUM,CoRE,Real,Crystallographic properties,1.39208,0.0,0.0,0.186319,0.313195,3.55956,2.75887,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
FASJAL_CoRE,FASJAL,CoRE,Real,Crystallographic properties,1.63609,0.0,0.0,0.222275,0.284689,3.2844,2.75862,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CAKYEU_CoRE,CAKYEU,CoRE,Real,Crystallographic properties,2.07535,0.0,0.0,0.268343,0.218161,4.05316,2.75795,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
BUCSIC_CoRE,BUCSIC,CoRE,Real,Crystallographic properties,1.4676,0.0,0.0,0.32516,0.312173,5.101,2.75684,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
FIFPOA_CoRE,FIFPOA,CoRE,Real,Crystallographic properties,2.70136,0.0,0.0,0.218198,0.157269,3.89915,2.75639,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
GEDSIT_CoRE,GEDSIT,CoRE,Real,Crystallographic properties,1.45682,0.0,0.0,0.318822,0.317597,4.6219,2.75603,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
LOJNAA_CoRE,LOJNAA,CoRE,Real,Crystallographic properties,1.60964,0.0,0.0,0.228705,0.278055,4.81582,2.75514,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
OTARUX01_CoRE,OTARUX01,CoRE,Real,Crystallographic properties,1.98479,0.0,0.0,0.016261,0.145972,2.79819,2.75134,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
MIYHAE_CoRE,MIYHAE,CoRE,Real,Crystallographic properties,1.9307,0.0,0.0,0.118909,0.231999,4.37576,2.75116,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
HIWXER_CoRE,HIWXER,CoRE,Real,Crystallographic properties,2.54951,0.0,0.0,0.142443,0.146787,3.24096,2.75054,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
NIRDOI_CoRE,NIRDOI,CoRE,Real,Crystallographic properties,1.48024,0.0,0.0,0.110477,0.268876,3.72517,2.74753,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
KOBPUN_CoRE,KOBPUN,CoRE,Real,Crystallographic properties,1.76982,0.0,0.0,0.231276,0.246921,3.94132,2.74553,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
XEKDUO_CoRE,XEKDUO,CoRE,Real,Crystallographic properties,1.90359,0.0,0.0,0.0192599,0.171571,2.97586,2.74523,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
PEWFII_CoRE,PEWFII,CoRE,Real,Crystallographic properties,2.1516,0.0,0.0,0.41483,0.245055,4.2167,2.74504,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
XUBJAF03_CoRE,XUBJAF03,CoRE,Real,Crystallographic properties,2.30153,0.0,0.0,0.116958,0.168027,3.30914,2.74501,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CAKYIY_CoRE,CAKYIY,CoRE,Real,Crystallographic properties,2.10272,0.0,0.0,0.266075,0.214357,4.02936,2.74254,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
QALNEW_CoRE,QALNEW,CoRE,Real,Crystallographic properties,2.0029,0.0,0.0,0.28725,0.246353,3.78403,2.74105,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
GUJVOX_CoRE,GUJVOX,CoRE,Real,Crystallographic properties,1.347,0.0,0.0,0.23252,0.327129,3.98106,2.74095,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
KEXPOU_CoRE,KEXPOU,CoRE,Real,Crystallographic properties,1.33962,0.0,0.0,0.289756,0.368781,4.06064,2.7409,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CAJVUG_CoRE,CAJVUG,CoRE,Real,Crystallographic properties,1.29979,0.0,0.0,0.285393,0.359393,5.09316,2.73995,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ESUMOU01_CoRE,ESUMOU01,CoRE,Real,Crystallographic properties,1.6553,0.0,0.0,0.15982,0.249105,3.43054,2.73995,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
BARZOK_CoRE,BARZOK,CoRE,Real,Crystallographic properties,1.45609,0.0,0.0,0.206774,0.277682,7.65896,2.7399,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
BASTUM_CoRE,BASTUM,CoRE,Real,Crystallographic properties,2.35952,0.0,0.0,0.111614,0.136971,4.06234,2.73986,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
QOVWOO_CoRE,QOVWOO,CoRE,Real,Crystallographic properties,1.71178,0.0,0.0,0.171813,0.242409,2.96169,2.73853,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
UTOTUT01_CoRE,UTOTUT01,CoRE,Real,Crystallographic properties,1.91235,0.0,0.0,0.133768,0.201071,3.82713,2.73664,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
LOLQIM_CoRE,LOLQIM,CoRE,Real,Crystallographic properties,1.79928,0.0,0.0,0.396596,0.292235,4.99964,2.73654,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ZETQEW_CoRE,ZETQEW,CoRE,Real,Crystallographic properties,2.27654,0.0,0.0,0.110821,0.162003,4.43317,2.73604,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
YEWWUU_CoRE,YEWWUU,CoRE,Real,Crystallographic properties,3.15396,0.0,0.0,0.248703,0.157361,3.50564,2.73361,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
GIYSAJ_CoRE,GIYSAJ,CoRE,Real,Crystallographic properties,1.56181,0.0,0.0,0.271514,0.290359,3.57358,2.73316,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CEZMUR_CoRE,CEZMUR,CoRE,Real,Crystallographic properties,2.33108,0.0,0.0,0.155387,0.170917,5.04085,2.73115,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ULUPUM01_CoRE,ULUPUM01,CoRE,Real,Crystallographic properties,1.70967,0.0,0.0,0.171958,0.241117,3.45453,2.73045,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
BALMUW01_CoRE,BALMUW01,CoRE,Real,Crystallographic properties,3.38861,0.0,0.0,0.0968744,0.0718252,3.22163,2.73038,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
GAMTUK_CoRE,GAMTUK,CoRE,Real,Crystallographic properties,1.81146,0.0,0.0,0.132982,0.221258,3.76828,2.72919,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
MOGMIE_CoRE,MOGMIE,CoRE,Real,Crystallographic properties,1.80616,0.0,0.0,0.162273,0.224365,4.37886,2.72877,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
NATXUC_CoRE,NATXUC,CoRE,Real,Crystallographic properties,2.7357,0.0,0.0,0.211306,0.14851,5.25875,2.72799,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
GAWBEM_CoRE,GAWBEM,CoRE,Real,Crystallographic properties,1.6386,0.0,0.0,0.210636,0.276045,3.68052,2.72795,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ALUKAU_CoRE,ALUKAU,CoRE,Real,Crystallographic properties,1.65289,0.0,0.0,0.394428,0.301493,4.78682,2.72791,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
OTARUX02_CoRE,OTARUX02,CoRE,Real,Crystallographic properties,1.97837,0.0,0.0,0.0196874,0.145484,2.79538,2.7264,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
LOQSEQ_CoRE,LOQSEQ,CoRE,Real,Crystallographic properties,1.27817,0.0,0.0,0.220233,0.361709,4.56007,2.72619,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CDLGLU11_CoRE,CDLGLU11,CoRE,Real,Crystallographic properties,1.87407,0.0,0.0,0.13554,0.236652,3.39379,2.72562,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
BONWAD_CoRE,BONWAD,CoRE,Real,Crystallographic properties,1.91868,0.0,0.0,0.19519,0.229597,3.83514,2.72512,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
BOHGOU_CoRE,BOHGOU,CoRE,Real,Crystallographic properties,1.45797,0.0,0.0,0.183632,0.315842,3.21949,2.72507,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
KIHTOL_CoRE,KIHTOL,CoRE,Real,Crystallographic properties,1.85521,0.0,0.0,0.112262,0.196356,3.42127,2.72486,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
DIZQOT_CoRE,DIZQOT,CoRE,Real,Crystallographic properties,1.59075,0.0,0.0,0.138526,0.247171,3.46252,2.72478,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
AKUHOD01_CoRE,AKUHOD01,CoRE,Real,Crystallographic properties,2.24008,0.0,0.0,0.116869,0.194934,3.27626,2.72445,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
XEWRUO_CoRE,XEWRUO,CoRE,Real,Crystallographic properties,2.12821,0.0,0.0,0.189394,0.207497,3.53275,2.72433,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
JASNEX_CoRE,JASNEX,CoRE,Real,Crystallographic properties,1.49567,0.0,0.0,0.161952,0.266069,3.25557,2.72372,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
XOQXOR_CoRE,XOQXOR,CoRE,Real,Crystallographic properties,1.20037,0.0,0.0,0.244335,0.397682,4.83403,2.72313,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
LALYOO_CoRE,LALYOO,CoRE,Real,Crystallographic properties,2.02581,0.0,0.0,0.0699747,0.188605,4.21788,2.72095,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
LECHUX_CoRE,LECHUX,CoRE,Real,Crystallographic properties,2.83999,0.0,0.0,0.223248,0.171053,4.66634,2.72011,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
POJTUE_CoRE,POJTUE,CoRE,Real,Crystallographic properties,1.58829,0.0,0.0,0.0915686,0.262436,2.98206,2.71894,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CICYIX_CoRE,CICYIX,CoRE,Real,Crystallographic properties,2.0565,0.0,0.0,0.14256,0.198298,3.23853,2.71886,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
BUCROH_CoRE,BUCROH,CoRE,Real,Crystallographic properties,1.4953,0.0,0.0,0.319555,0.302769,5.00703,2.71775,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
YAQZUN_CoRE,YAQZUN,CoRE,Real,Crystallographic properties,2.96248,0.0,0.0,0.290567,0.159159,4.41613,2.71615,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BERFIP_CoRE,BERFIP,CoRE,Real,Crystallographic properties,1.95363,0.0,0.0,0.179976,0.199569,4.07847,2.71437,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
GAXWEJ_CoRE,GAXWEJ,CoRE,Real,Crystallographic properties,1.56723,0.0,0.0,0.319397,0.302101,4.40485,2.71207,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
QIWDOQ_CoRE,QIWDOQ,CoRE,Real,Crystallographic properties,1.81873,0.0,0.0,0.108682,0.210357,3.75945,2.71057,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
GAWMAU_CoRE,GAWMAU,CoRE,Real,Crystallographic properties,1.56228,0.0,0.0,0.152242,0.292624,3.78954,2.70818,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
MIRLUU_CoRE,MIRLUU,CoRE,Real,Crystallographic properties,2.02116,0.0,0.0,0.191317,0.206882,3.74254,2.70714,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
GINDEO_CoRE,GINDEO,CoRE,Real,Crystallographic properties,1.31564,0.0,0.0,0.172215,0.338737,4.38238,2.70694,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CABQEB_CoRE,CABQEB,CoRE,Real,Crystallographic properties,1.6391,0.0,0.0,0.146521,0.266886,3.76405,2.70603,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
PUWYAI_CoRE,PUWYAI,CoRE,Real,Crystallographic properties,1.53108,0.0,0.0,0.242398,0.26032,3.94407,2.70576,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
POZKUL_CoRE,POZKUL,CoRE,Real,Crystallographic properties,3.45761,0.0,0.0,0.0639327,0.118087,3.2008,2.70535,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
XAMLUS_CoRE,XAMLUS,CoRE,Real,Crystallographic properties,1.42336,0.0,0.0,0.239659,0.350607,3.6314,2.70522,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
ZETQIA_CoRE,ZETQIA,CoRE,Real,Crystallographic properties,2.1799,0.0,0.0,0.109571,0.171708,4.38937,2.70419,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
EMIYEF_CoRE,EMIYEF,CoRE,Real,Crystallographic properties,1.99702,0.0,0.0,0.235293,0.21059,4.02053,2.70329,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
AZILEA_CoRE,AZILEA,CoRE,Real,Crystallographic properties,1.78477,0.0,0.0,0.204862,0.259787,4.19485,2.70328,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
NAJGAH_CoRE,NAJGAH,CoRE,Real,Crystallographic properties,1.80964,0.0,0.0,0.0716314,0.193113,3.37262,2.70314,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
JOGBIR_CoRE,JOGBIR,CoRE,Real,Crystallographic properties,2.08868,0.0,0.0,0.158175,0.200108,4.99322,2.70306,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
GAMVAS_CoRE,GAMVAS,CoRE,Real,Crystallographic properties,1.82538,0.0,0.0,0.127307,0.217875,3.72131,2.69973,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
MODDEP_CoRE,MODDEP,CoRE,Real,Crystallographic properties,1.96959,0.0,0.0,0.104599,0.179596,3.3093,2.69903,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
AWEDUC_CoRE,AWEDUC,CoRE,Real,Crystallographic properties,1.3288,0.0,0.0,0.160696,0.320331,4.17197,2.69894,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
PUPNAQ_CoRE,PUPNAQ,CoRE,Real,Crystallographic properties,1.43868,0.0,0.0,0.156269,0.277542,3.58947,2.69874,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
MITGUR01_CoRE,MITGUR01,CoRE,Real,Crystallographic properties,2.08145,0.0,0.0,0.186625,0.198446,3.70985,2.69818,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
WECSAZ01_CoRE,WECSAZ01,CoRE,Real,Crystallographic properties,1.59139,0.0,0.0,0.400851,0.315985,4.83213,2.69723,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
OMAWOP_CoRE,OMAWOP,CoRE,Real,Crystallographic properties,1.59687,0.0,0.0,0.320974,0.302668,4.76352,2.69721,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
HUKQUZ_CoRE,HUKQUZ,CoRE,Real,Crystallographic properties,1.38183,0.0,0.0,0.125173,0.298336,4.78458,2.69621,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
TACYAX_CoRE,TACYAX,CoRE,Real,Crystallographic properties,1.22536,0.0,0.0,0.232526,0.405104,5.07169,2.69611,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
AMIKOX_CoRE,AMIKOX,CoRE,Real,Crystallographic properties,1.4673,0.0,0.0,0.112027,0.279819,3.46941,2.69518,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
MUFHUR_CoRE,MUFHUR,CoRE,Real,Crystallographic properties,2.0546,0.0,0.0,0.170602,0.211428,3.42,2.6944,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
NEJSIG_CoRE,NEJSIG,CoRE,Real,Crystallographic properties,1.47314,0.0,0.0,0.176142,0.292916,3.52077,2.69394,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
TIFDOB_CoRE,TIFDOB,CoRE,Real,Crystallographic properties,1.19963,0.0,0.0,0.300903,0.418166,5.9292,2.69337,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
VUNYUZ_CoRE,VUNYUZ,CoRE,Real,Crystallographic properties,1.72857,0.0,0.0,0.386579,0.288265,6.44721,2.6928,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
RENWEM01_CoRE,RENWEM01,CoRE,Real,Crystallographic properties,1.58333,0.0,0.0,0.157692,0.278659,3.1523,2.69219,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
CUGLTM02_CoRE,CUGLTM02,CoRE,Real,Crystallographic properties,1.68079,0.0,0.0,0.0889714,0.249311,3.17988,2.69075,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
OXAZIX_CoRE,OXAZIX,CoRE,Real,Crystallographic properties,1.71887,0.0,0.0,0.282494,0.293493,3.78624,2.69047,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
YIKLUZ_CoRE,YIKLUZ,CoRE,Real,Crystallographic properties,1.73294,0.0,0.0,0.222532,0.278573,3.81518,2.68861,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
LASQON_CoRE,LASQON,CoRE,Real,Crystallographic properties,1.31049,0.0,0.0,0.253477,0.345794,4.44401,2.68849,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,0
