name,csd_refc,db_acr,gt,calc_type,Density,GSA,VSA,VF,PV,LCD,PLD,ug_at_tps,uv_at_tps,source,csft,csa,sample_weight_ug_at_tps,sample_weight_uv_at_tps
DEZKAW_CoRE,DEZKAW,CoRE,Real,Grand Canonical Monte Carlo,0.91,1520.1,1385.3,0.58,0.7,8.13,3.75,4.21,40.23,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XEGJIE_CoRE,XEGJIE,CoRE,Real,Grand Canonical Monte Carlo,1.14,1011.1,1155.1,0.54,0.53,6.84,4.32,3.39,40.22,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TEDHAN_CoRE,TEDHAN,CoRE,Real,Grand Canonical Monte Carlo,0.9,2086.4,1876.1,0.65,0.8,10.08,9.54,4.26,40.2,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AXUBAW_CoRE,AXUBAW,CoRE,Real,Grand Canonical Monte Carlo,0.74,2240.6,1661.9,0.67,0.96,14.25,5.52,5.12,40.16,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,1.0
FAYQUT_CoRE,FAYQUT,CoRE,Real,Grand Canonical Monte Carlo,0.78,2011.2,1564.5,0.66,0.88,11.37,8.27,4.87,40.16,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
REGXOS_CoRE,REGXOS,CoRE,Real,Grand Canonical Monte Carlo,0.92,1530.52,1411.47,0.66,0.72,19.51,7.12,4.16,40.16,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IZOWAW_CoRE,IZOWAW,CoRE,Real,Grand Canonical Monte Carlo,1.01,1766.5,1777.2,0.78,0.79,18.95,10.51,3.81,40.11,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KALFOU_CoRE,KALFOU,CoRE,Real,Grand Canonical Monte Carlo,0.94,1443.2,1360.6,0.61,0.64,6.47,4.81,4.06,40.1,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QUQPIC_CoRE,QUQPIC,CoRE,Real,Grand Canonical Monte Carlo,0.84,2589.5,2170.4,0.67,0.78,5.97,4.19,4.52,40.09,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VEHNAZ_CoRE,VEHNAZ,CoRE,Real,Grand Canonical Monte Carlo,0.78,2103.9,1634.5,0.67,0.88,11.9,7.39,4.86,40.08,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EZILUV_CoRE,EZILUV,CoRE,Real,Grand Canonical Monte Carlo,0.94,1114.05,1046.13,0.63,0.67,9.54,3.93,4.06,40.06,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ISOHEE_CoRE,ISOHEE,CoRE,Real,Grand Canonical Monte Carlo,0.85,2012.6,1705.2,0.65,0.78,8.55,6.29,4.47,40.06,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PEJRIH_CoRE,PEJRIH,CoRE,Real,Grand Canonical Monte Carlo,0.83,2062.7,1718.7,0.64,0.77,7.18,5.66,4.57,40.05,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PEKKAS_CoRE,PEKKAS,CoRE,Real,Grand Canonical Monte Carlo,1.8,0.0,0.0,0.43,0.29,3.45,2.94,2.17,40.05,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EKOPIE_CoRE,EKOPIE,CoRE,Real,Grand Canonical Monte Carlo,1.22,1388.2,1687.0,0.62,0.51,6.62,5.14,3.16,40.04,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EZIMAC_CoRE,EZIMAC,CoRE,Real,Grand Canonical Monte Carlo,0.94,1067.02,1002.73,0.63,0.67,9.55,3.8,4.05,40.04,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FEVNEA_CoRE,FEVNEA,CoRE,Real,Grand Canonical Monte Carlo,0.86,2196.3,1885.7,0.61,0.79,8.31,4.33,4.42,40.04,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TUDJOS_CoRE,TUDJOS,CoRE,Real,Grand Canonical Monte Carlo,0.91,1434.83,1307.98,0.65,0.71,11.49,3.95,4.19,40.04,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VACFOV01_CoRE,VACFOV01,CoRE,Real,Grand Canonical Monte Carlo,0.97,2131.4,1983.4,0.72,0.68,7.04,6.8,3.93,40.04,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SAKRAZ_CoRE,SAKRAZ,CoRE,Real,Grand Canonical Monte Carlo,1.04,1976.9,2049.6,0.64,0.64,5.58,5.13,3.68,40.01,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AFOVEX_CoRE,AFOVEX,CoRE,Real,Grand Canonical Monte Carlo,1.02,1479.7,1512.4,0.64,0.61,8.82,6.86,3.75,40.0,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HIFVUO01_CoRE,HIFVUO01,CoRE,Real,Grand Canonical Monte Carlo,0.83,2388.2,1957.2,0.61,0.85,7.5,5.99,4.58,40.0,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
JETZAK_CoRE,JETZAK,CoRE,Real,Grand Canonical Monte Carlo,0.75,2238.5,1682.9,0.65,0.87,6.93,6.04,5.02,40.0,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,1.0
XILVIZ_CoRE,XILVIZ,CoRE,Real,Grand Canonical Monte Carlo,0.85,2142.1,1818.0,0.67,0.76,7.75,4.85,4.46,40.0,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FEZREJ_CoRE,FEZREJ,CoRE,Real,Grand Canonical Monte Carlo,1.32,1307.3,1725.7,0.62,0.48,6.81,5.3,2.92,39.96,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OWAVOY_CoRE,OWAVOY,CoRE,Real,Grand Canonical Monte Carlo,1.01,1679.8,1695.3,0.64,0.64,8.02,4.28,3.78,39.96,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEMFOL_CoRE,WEMFOL,CoRE,Real,Grand Canonical Monte Carlo,1.69,1119.7,1887.3,0.53,0.36,4.86,4.33,2.3,39.95,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FAPTUN_CoRE,FAPTUN,CoRE,Real,Grand Canonical Monte Carlo,0.98,1570.6,1544.6,0.63,0.61,7.07,4.02,3.88,39.93,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IMIDZB10_CoRE,IMIDZB10,CoRE,Real,Grand Canonical Monte Carlo,0.83,0.0,0.0,0.61,0.85,11.74,3.31,4.57,39.93,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KECRAL10_CoRE,KECRAL10,CoRE,Real,Grand Canonical Monte Carlo,1.05,2349.9,2455.9,0.65,0.73,6.5,5.41,3.65,39.93,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KINDOC_CoRE,KINDOC,CoRE,Real,Grand Canonical Monte Carlo,1.02,1621.3,1652.8,0.61,0.63,6.25,5.98,3.74,39.93,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GUPDEB_CoRE,GUPDEB,CoRE,Real,Grand Canonical Monte Carlo,0.95,1550.6,1466.0,0.65,0.75,20.69,7.65,4.02,39.9,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YAZFOW_CoRE,YAZFOW,CoRE,Real,Grand Canonical Monte Carlo,1.31,1114.7,1462.9,0.71,0.46,7.44,7.3,2.93,39.9,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DEPXAY_CoRE,DEPXAY,CoRE,Real,Grand Canonical Monte Carlo,1.07,1309.9,1401.7,0.61,0.6,5.3,3.95,3.57,39.89,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IJASOC_CoRE,IJASOC,CoRE,Real,Grand Canonical Monte Carlo,1.02,1646.9,1678.8,0.61,0.63,6.31,5.88,3.74,39.89,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GALHUY_CoRE,GALHUY,CoRE,Real,Grand Canonical Monte Carlo,0.85,2222.21,1885.08,0.67,0.79,9.78,4.7,4.45,39.88,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HUZSOL01_CoRE,HUZSOL01,CoRE,Real,Grand Canonical Monte Carlo,0.8,1230.7,1114.6,0.66,0.82,9.97,8.0,4.72,39.88,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LIBZIG_CoRE,LIBZIG,CoRE,Real,Grand Canonical Monte Carlo,1.54,994.5,1535.3,0.56,0.38,5.9,4.69,2.51,39.87,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
INOVEN_CoRE,INOVEN,CoRE,Real,Grand Canonical Monte Carlo,1.11,1872.3,2080.5,0.67,0.58,6.59,4.87,3.44,39.86,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SUKPAQ_CoRE,SUKPAQ,CoRE,Real,Grand Canonical Monte Carlo,0.72,2466.6,1787.4,0.67,0.99,13.15,9.6,5.22,39.86,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,1.0
AFOVOH_CoRE,AFOVOH,CoRE,Real,Grand Canonical Monte Carlo,1.05,1427.3,1496.0,0.63,0.59,8.79,6.85,3.63,39.85,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MOXDIN01_CoRE,MOXDIN01,CoRE,Real,Grand Canonical Monte Carlo,0.94,1978.8,1858.3,0.62,0.68,6.88,5.62,4.04,39.85,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KEWZOD_CoRE,KEWZOD,CoRE,Real,Grand Canonical Monte Carlo,0.84,2159.2,1817.2,0.67,0.78,8.26,4.77,4.49,39.84,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KANMIX_CoRE,KANMIX,CoRE,Real,Grand Canonical Monte Carlo,1.08,1152.5,1248.5,0.62,0.59,9.77,3.95,3.53,39.83,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LETQEI_CoRE,LETQEI,CoRE,Real,Grand Canonical Monte Carlo,0.81,1409.0,1148.1,0.74,0.99,25.69,25.44,4.67,39.83,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ALOLET_CoRE,ALOLET,CoRE,Real,Grand Canonical Monte Carlo,0.9,1698.2,1530.5,0.62,0.72,9.4,5.21,4.21,39.81,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DAPBIH_CoRE,DAPBIH,CoRE,Real,Grand Canonical Monte Carlo,0.99,1351.5,1336.3,0.61,0.67,11.12,5.13,3.84,39.81,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TIFHEX_CoRE,TIFHEX,CoRE,Real,Grand Canonical Monte Carlo,0.92,1691.0,1560.4,0.59,0.71,8.7,5.25,4.13,39.81,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LETPUX_CoRE,LETPUX,CoRE,Real,Grand Canonical Monte Carlo,1.07,1273.5,1362.2,0.65,0.69,17.66,16.43,3.57,39.8,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RELLAW_CoRE,RELLAW,CoRE,Real,Grand Canonical Monte Carlo,0.9,1949.7,1747.0,0.64,0.71,7.26,5.6,4.2,39.8,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HAPHUD_CoRE,HAPHUD,CoRE,Real,Grand Canonical Monte Carlo,0.83,2078.8,1719.4,0.66,0.8,8.48,6.83,4.55,39.79,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ZESFUY_CoRE,ZESFUY,CoRE,Real,Grand Canonical Monte Carlo,0.87,1786.5,1546.7,0.69,0.76,9.56,8.12,4.34,39.78,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
BOLPAU_CoRE,BOLPAU,CoRE,Real,Grand Canonical Monte Carlo,0.9,1930.0,1737.3,0.65,0.72,7.91,5.1,4.2,39.77,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CAXTUS_CoRE,CAXTUS,CoRE,Real,Grand Canonical Monte Carlo,0.71,2001.1,1421.4,0.7,0.99,13.48,13.27,5.26,39.74,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,1.0
GURTIX_CoRE,GURTIX,CoRE,Real,Grand Canonical Monte Carlo,1.25,1309.8,1632.1,0.66,0.49,6.68,5.79,3.06,39.72,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
JEJWIF_CoRE,JEJWIF,CoRE,Real,Grand Canonical Monte Carlo,0.85,2155.7,1839.2,0.64,0.75,7.56,4.97,4.43,39.71,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MIFLIY_CoRE,MIFLIY,CoRE,Real,Grand Canonical Monte Carlo,0.76,1916.7,1453.2,0.65,0.85,9.88,8.83,4.93,39.71,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FAJYAS_CoRE,FAJYAS,CoRE,Real,Grand Canonical Monte Carlo,0.84,2097.0,1768.6,0.63,0.77,8.56,6.71,4.49,39.69,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XECBUD_CoRE,XECBUD,CoRE,Real,Grand Canonical Monte Carlo,0.99,1909.8,1892.8,0.63,0.64,6.78,5.13,3.83,39.69,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AWAHEM_CoRE,AWAHEM,CoRE,Real,Grand Canonical Monte Carlo,2.16,698.5,1507.5,0.52,0.28,7.66,4.86,1.8,39.67,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LEDLEN_CoRE,LEDLEN,CoRE,Real,Grand Canonical Monte Carlo,0.91,2044.8,1869.1,0.62,0.7,8.12,6.61,4.15,39.67,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ODUNEH_CoRE,ODUNEH,CoRE,Real,Grand Canonical Monte Carlo,0.96,1808.1,1744.6,0.62,0.66,6.66,5.05,3.94,39.64,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
UDIHOF_CoRE,UDIHOF,CoRE,Real,Grand Canonical Monte Carlo,0.83,2059.4,1709.9,0.64,0.8,9.33,8.27,4.53,39.63,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YEKXET_CoRE,YEKXET,CoRE,Real,Grand Canonical Monte Carlo,0.99,2114.2,2082.9,0.65,0.66,6.45,5.02,3.82,39.61,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IXOFOR_CoRE,IXOFOR,CoRE,Real,Grand Canonical Monte Carlo,1.02,1517.5,1551.1,0.63,0.61,6.59,6.1,3.71,39.6,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FAHFUR_CoRE,FAHFUR,CoRE,Real,Grand Canonical Monte Carlo,0.94,696.2,654.1,0.54,0.63,6.13,5.74,4.01,39.55,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEMBUN_CoRE,WEMBUN,CoRE,Real,Grand Canonical Monte Carlo,1.71,1093.1,1866.8,0.53,0.35,4.84,4.3,2.25,39.55,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEMFAX_CoRE,WEMFAX,CoRE,Real,Grand Canonical Monte Carlo,1.61,1184.9,1911.7,0.53,0.38,4.9,4.38,2.39,39.54,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NALYEG_CoRE,NALYEG,CoRE,Real,Grand Canonical Monte Carlo,1.57,836.2,1316.3,0.67,0.41,13.12,12.88,2.45,39.53,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEMDUP_CoRE,WEMDUP,CoRE,Real,Grand Canonical Monte Carlo,1.58,1197.2,1891.3,0.53,0.39,4.92,4.36,2.43,39.53,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TIFHAT_CoRE,TIFHAT,CoRE,Real,Grand Canonical Monte Carlo,0.9,1752.5,1585.3,0.59,0.73,8.78,5.31,4.18,39.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YARGAB_CoRE,YARGAB,CoRE,Real,Grand Canonical Monte Carlo,0.96,1301.2,1250.7,0.63,0.65,10.7,9.66,3.93,39.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YEKXOD_CoRE,YEKXOD,CoRE,Real,Grand Canonical Monte Carlo,0.98,1846.5,1804.6,0.62,0.63,7.63,5.92,3.85,39.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DEZNED_CoRE,DEZNED,CoRE,Real,Grand Canonical Monte Carlo,1.08,1674.9,1805.4,0.61,0.64,8.27,5.84,3.52,39.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PANYEK_CoRE,PANYEK,CoRE,Real,Grand Canonical Monte Carlo,1.11,1331.5,1473.3,0.59,0.56,7.44,5.56,3.41,39.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KUXLUL_CoRE,KUXLUL,CoRE,Real,Grand Canonical Monte Carlo,1.22,1634.9,1991.9,0.65,0.52,5.74,5.28,3.12,39.48,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PALTON_CoRE,PALTON,CoRE,Real,Grand Canonical Monte Carlo,0.72,2222.9,1608.5,0.67,0.94,12.85,10.88,5.15,39.45,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,1.0
BIWSEG_CoRE,BIWSEG,CoRE,Real,Grand Canonical Monte Carlo,0.47,2267.0,1058.6,0.81,1.8,29.74,11.97,7.69,39.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,1.0
EHODOV_CoRE,EHODOV,CoRE,Real,Grand Canonical Monte Carlo,1.13,1113.9,1264.1,0.61,0.54,6.3,4.8,3.35,39.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEMFIF_CoRE,WEMFIF,CoRE,Real,Grand Canonical Monte Carlo,1.67,1100.2,1833.6,0.53,0.36,4.86,4.35,2.3,39.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PAMHIW_CoRE,PAMHIW,CoRE,Real,Grand Canonical Monte Carlo,0.95,1183.8,1127.1,0.63,0.66,9.27,4.5,3.95,39.43,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AFOVIB_CoRE,AFOVIB,CoRE,Real,Grand Canonical Monte Carlo,1.09,1357.0,1485.6,0.64,0.56,8.79,6.74,3.47,39.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EQERAU_CoRE,EQERAU,CoRE,Real,Grand Canonical Monte Carlo,0.83,1927.0,1599.7,0.66,0.77,8.66,5.1,4.5,39.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RULXUS_CoRE,RULXUS,CoRE,Real,Grand Canonical Monte Carlo,0.84,1695.4,1428.4,0.68,0.79,15.25,3.91,4.44,39.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DABWUA_CoRE,DABWUA,CoRE,Real,Grand Canonical Monte Carlo,0.93,1379.4,1279.4,0.61,0.68,6.32,3.85,4.03,39.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEMFEB_CoRE,WEMFEB,CoRE,Real,Grand Canonical Monte Carlo,1.63,1172.7,1915.7,0.53,0.37,4.88,4.37,2.35,39.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EWUSOF_CoRE,EWUSOF,CoRE,Real,Grand Canonical Monte Carlo,0.88,1823.9,1599.6,0.65,0.82,11.19,8.47,4.27,39.39,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
JENKET_CoRE,JENKET,CoRE,Real,Grand Canonical Monte Carlo,0.7,1931.5,1359.7,0.67,0.98,12.85,11.08,5.3,39.39,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,1.0
SAKRED_CoRE,SAKRED,CoRE,Real,Grand Canonical Monte Carlo,1.03,1994.7,2059.0,0.63,0.64,5.52,5.03,3.66,39.39,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LUMZUO_CoRE,LUMZUO,CoRE,Real,Grand Canonical Monte Carlo,1.87,1107.2,2069.7,0.61,0.37,5.98,4.76,2.06,39.37,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PICTIG_CoRE,PICTIG,CoRE,Real,Grand Canonical Monte Carlo,0.96,1902.1,1820.0,0.61,0.68,7.18,5.2,3.92,39.37,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HOMZEP_CoRE,HOMZEP,CoRE,Real,Grand Canonical Monte Carlo,1.3,797.3,1040.3,0.71,0.46,8.53,6.78,2.91,39.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MANLOD_CoRE,MANLOD,CoRE,Real,Grand Canonical Monte Carlo,0.71,2369.8,1674.9,0.6,0.94,8.56,5.36,5.22,39.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,1.0
RAVWIW_CoRE,RAVWIW,CoRE,Real,Grand Canonical Monte Carlo,0.36,3017.8,1093.1,0.82,2.28,30.7,30.14,9.78,39.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,1.0
XEDPON_CoRE,XEDPON,CoRE,Real,Grand Canonical Monte Carlo,1.14,1294.1,1469.1,0.64,0.56,7.48,4.32,3.31,39.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SENVIR_CoRE,SENVIR,CoRE,Real,Grand Canonical Monte Carlo,0.85,1670.0,1419.8,0.69,0.78,15.37,3.89,4.38,39.34,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
UFIREI_CoRE,UFIREI,CoRE,Real,Grand Canonical Monte Carlo,0.93,1612.4,1504.4,0.64,0.67,10.66,4.06,4.03,39.33,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LUNBAX_CoRE,LUNBAX,CoRE,Real,Grand Canonical Monte Carlo,1.91,1042.7,1994.9,0.6,0.36,5.92,4.65,2.01,39.32,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GUKZAO_CoRE,GUKZAO,CoRE,Real,Grand Canonical Monte Carlo,1.24,1468.8,1820.8,0.63,0.49,6.06,4.97,3.05,39.28,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AWOFOI_CoRE,AWOFOI,CoRE,Real,Grand Canonical Monte Carlo,1.32,1223.1,1613.4,0.61,0.46,5.45,4.19,2.87,39.26,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IZEBAR_CoRE,IZEBAR,CoRE,Real,Grand Canonical Monte Carlo,1.11,1879.1,2078.9,0.67,0.58,6.52,4.43,3.39,39.26,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KALGAH_CoRE,KALGAH,CoRE,Real,Grand Canonical Monte Carlo,0.94,1462.6,1371.6,0.61,0.64,6.33,4.79,3.97,39.24,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EWUSUL_CoRE,EWUSUL,CoRE,Real,Grand Canonical Monte Carlo,0.98,1625.7,1592.3,0.65,0.73,11.25,8.39,3.84,39.23,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GAXKOH_CoRE,GAXKOH,CoRE,Real,Grand Canonical Monte Carlo,0.96,1635.7,1570.2,0.62,0.64,9.79,8.86,3.91,39.23,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RONZID_CoRE,RONZID,CoRE,Real,Grand Canonical Monte Carlo,1.11,2280.3,2533.0,0.63,0.67,6.45,4.93,3.4,39.23,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IFASOZ_CoRE,IFASOZ,CoRE,Real,Grand Canonical Monte Carlo,0.75,2332.0,1739.0,0.63,0.9,9.65,7.32,4.95,39.22,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AFOTOF_CoRE,AFOTOF,CoRE,Real,Grand Canonical Monte Carlo,1.07,1389.0,1492.3,0.63,0.57,8.79,6.77,3.51,39.21,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GINLIA_CoRE,GINLIA,CoRE,Real,Grand Canonical Monte Carlo,0.88,1957.2,1716.7,0.65,0.74,6.39,4.6,4.23,39.21,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VEWXAY_CoRE,VEWXAY,CoRE,Real,Grand Canonical Monte Carlo,0.85,2065.1,1755.7,0.65,0.77,5.9,4.59,4.37,39.21,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OFUYUL_CoRE,OFUYUL,CoRE,Real,Grand Canonical Monte Carlo,1.09,1299.6,1410.1,0.61,0.58,6.58,4.21,3.45,39.2,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HAFQUC_CoRE,HAFQUC,CoRE,Real,Grand Canonical Monte Carlo,0.92,1519.9,1401.6,0.66,0.67,6.71,5.31,4.05,39.18,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NOCLUN_CoRE,NOCLUN,CoRE,Real,Grand Canonical Monte Carlo,1.07,1306.9,1404.1,0.59,0.57,6.27,5.77,3.51,39.18,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IXAJUN_CoRE,IXAJUN,CoRE,Real,Grand Canonical Monte Carlo,1.0,1444.7,1450.7,0.65,0.62,6.09,4.63,3.73,39.15,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LEJBUX_CoRE,LEJBUX,CoRE,Real,Grand Canonical Monte Carlo,1.05,2345.6,2457.7,0.64,0.7,6.31,4.82,3.58,39.15,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
