Name,CSD Refcode,Database_Acronym,Generic Identity,Calculation Type,Density,GSA,VSA,VF,PV,LCD,PLD,Source,Crystal Structure File Type,Crystal Structure Availability,matched_not_open_in_col
OSIKIL_CoRE,OSIKIL,CoRE,Real,Crystallographic properties,1.21532,1302.35,1582.77,0.620954,0.549063,8.13936,7.62995,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
YENLUA_CoRE,YENLUA,CoRE,Real,Crystallographic properties,0.794834,1327.86,1055.43,0.630318,0.886735,21.49217,18.90611,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
BEXPAX_CoRE,BEXPAX,CoRE,Real,Crystallographic properties,0.749009,4131.35,3094.42,0.772688,0.942213,6.17717,5.82599,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
OYERIV_clean,OYERIV,CoRE 2019,Real,Machine Learning,0.792697,1845.99,1463.31,0.696,0.878015,14.68028,11.95217,DOI: 10.5281/zenodo.3535389,CIF (P1 Symmetry),Open Source,
RIYBOS_clean,RIYBOS,CoRE 2019,Real,Machine Learning,1.23809,1675.0,2073.81,0.6628,0.535339,8.27117,7.50835,DOI: 10.5281/zenodo.3536521,CIF (P1 Symmetry),Open Source,
EYULIU_clean,EYULIU,CoRE 2019,Real,Machine Learning,0.801164,2636.19,2112.02,0.6928,0.864742,9.59934,6.1442,DOI: 10.5281/zenodo.3530672,CIF (P1 Symmetry),Open Source,
EYIYES_clean,EYIYES,CoRE 2019,Real,Machine Learning,0.958955,2534.15,2430.13,0.6902,0.719741,8.23387,5.84668,DOI: 10.5281/zenodo.3530661,CIF (P1 Symmetry),Open Source,
KASRED_clean,KASRED,CoRE 2019,Real,Machine Learning,0.889824,2648.74,2356.91,0.6808,0.765095,7.65199,6.36839,DOI: 10.5281/zenodo.3533072,CIF (P1 Symmetry),Open Source,
WUYXIZ_clean,WUYXIZ,CoRE 2019,Real,Machine Learning,0.804304,2519.86,2026.73,0.6664,0.828542,9.29397,7.061,DOI: 10.5281/zenodo.3538899,CIF (P1 Symmetry),Open Source,
FORXEQ_clean,FORXEQ,CoRE 2019,Real,Machine Learning,0.935978,2166.39,2027.69,0.712,0.760701,18.62289,4.73984,DOI: 10.5281/zenodo.3540569,CIF (P1 Symmetry),Open Source,
RULMUI_clean,RULMUI,CoRE 2019,Real,Machine Learning,0.830637,2313.91,1922.02,0.6682,0.804443,10.9139,7.22994,DOI: 10.5281/zenodo.3541663,CIF (P1 Symmetry),Open Source,
XAPDAU_clean,XAPDAU,CoRE 2019,Real,Machine Learning,1.21167,1712.02,2074.4,0.6722,0.554773,8.2002,7.60089,DOI: 10.5281/zenodo.3539028,CIF (P1 Symmetry),Open Source,
IYUCIQ_clean,IYUCIQ,CoRE 2019,Real,Machine Learning,0.918137,2093.13,1921.78,0.6824,0.743244,9.96651,8.62113,DOI: 10.5281/zenodo.3532625,CIF (P1 Symmetry),Open Source,
LEQQII_clean,LEQQII,CoRE 2019,Real,Machine Learning,0.770513,2426.54,1869.68,0.6812,0.884086,8.74289,7.28376,DOI: 10.5281/zenodo.3533641,CIF (P1 Symmetry),Open Source,
GUVKUE_clean,GUVKUE,CoRE 2019,Real,Machine Learning,1.22679,1673.24,2052.71,0.664,0.54125,8.21847,7.49363,DOI: 10.5281/zenodo.3531580,CIF (P1 Symmetry),Open Source,
EWUSOF_CoRE,EWUSOF,CoRE,Real,Crystallographic properties,0.877,1823.93,1599.58,0.64979,0.818885,11.18858,8.47337,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
KUWCEM01_clean,KUWCEM01,CoRE 2019,Real,Machine Learning,0.868315,2309.24,2005.15,0.6828,0.78635,9.64258,6.2017,DOI: 10.5281/zenodo.3533421,CIF (P1 Symmetry),Open Source,
ASOYOY_clean,ASOYOY,CoRE 2019,Real,Machine Learning,0.828676,2557.99,2119.74,0.6796,0.820103,9.52144,5.9183,DOI: 10.5281/zenodo.3528609,CIF (P1 Symmetry),Open Source,
SAQQOR_CoRE,SAQQOR,CoRE,Real,Crystallographic properties,0.778283,2028.23,1578.54,0.712412,0.87052,10.68647,9.07282,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
KOSLEL_clean,KOSLEL,CoRE 2019,Real,Machine Learning,1.20305,1336.37,1607.72,0.652,0.541956,10.95857,9.85075,DOI: 10.5281/zenodo.3533336,CIF (P1 Symmetry),Open Source,
VUQJUN01_CoRE,VUQJUN01,CoRE,Real,Crystallographic properties,0.790589,1936.56,1531.02,0.710136,0.847786,11.32335,10.23371,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
FISXEM_clean,FISXEM,CoRE 2019,Real,Machine Learning,0.982352,1522.96,1496.09,0.7144,0.727234,15.69953,15.64725,DOI: 10.5281/zenodo.3540545,CIF (P1 Symmetry),Open Source,
CIWSAD_CoRE,CIWSAD,CoRE,Real,Crystallographic properties,1.22175,1275.32,1558.12,0.625953,0.545719,8.30771,7.62763,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
WUYWOE_clean,WUYWOE,CoRE 2019,Real,Machine Learning,0.805528,2516.92,2027.45,0.6802,0.844415,9.31132,6.13762,DOI: 10.5281/zenodo.3538895,CIF (P1 Symmetry),Open Source,
VELBAQ_clean,VELBAQ,CoRE 2019,Real,Machine Learning,0.767479,2764.47,2121.67,0.657,0.856049,8.45052,7.3406,DOI: 10.5281/zenodo.3541989,CIF (P1 Symmetry),Open Source,
ja903726m_si_002_clean,Not Applicable,CoRE 2019,Real,Machine Learning,0.820334,2511.73,2060.46,0.6832,0.832831,12.24865,4.72993,DOI: 10.5281/zenodo.3532756,CIF (P1 Symmetry),Open Source,
YASMAJ_clean,YASMAJ,CoRE 2019,Real,Machine Learning,0.997304,2301.03,2294.82,0.6846,0.686451,10.91782,5.86045,DOI: 10.5281/zenodo.3539457,CIF (P1 Symmetry),Open Source,
CUFDUD_clean,CUFDUD,CoRE 2019,Real,Machine Learning,0.934938,2720.39,2543.4,0.6874,0.735236,6.88574,5.43307,DOI: 10.5281/zenodo.3529612,CIF (P1 Symmetry),Open Source,
UCAJUF_clean,UCAJUF,CoRE 2019,Real,Machine Learning,0.828014,2011.86,1665.84,0.6674,0.806025,14.57882,8.27004,DOI: 10.5281/zenodo.3541852,CIF (P1 Symmetry),Open Source,
CUFFEP_clean,CUFFEP,CoRE 2019,Real,Machine Learning,0.899727,2829.99,2546.22,0.6998,0.777791,6.24407,5.54414,DOI: 10.5281/zenodo.3529614,CIF (P1 Symmetry),Open Source,
OQUCOU_clean,OQUCOU,CoRE 2019,Real,Machine Learning,0.85933,3259.88,2801.31,0.697,0.811097,8.09828,4.42359,DOI: 10.5281/zenodo.3535223,CIF (P1 Symmetry),Open Source,
XIDMED_clean,XIDMED,CoRE 2019,Real,Machine Learning,1.21119,1340.97,1624.17,0.653,0.53914,11.48793,10.50283,DOI: 10.5281/zenodo.3542214,CIF (P1 Symmetry),Open Source,
XAPCOH_clean,XAPCOH,CoRE 2019,Real,Machine Learning,1.22623,1687.37,2069.1,0.6692,0.545739,8.13608,7.45425,DOI: 10.5281/zenodo.3539018,CIF (P1 Symmetry),Open Source,
QAMKOH_clean,QAMKOH,CoRE 2019,Real,Machine Learning,0.851346,2469.49,2102.39,0.6788,0.797326,10.0961,6.12582,DOI: 10.5281/zenodo.3535901,CIF (P1 Symmetry),Open Source,
CUFDOX_clean,CUFDOX,CoRE 2019,Real,Machine Learning,0.917942,2763.05,2536.33,0.7012,0.763882,6.24795,5.53023,DOI: 10.5281/zenodo.3529611,CIF (P1 Symmetry),Open Source,
NINHOH_CoRE,NINHOH,CoRE,Real,Crystallographic properties,1.04902,2418.69,2537.26,0.643208,0.723342,6.49972,5.39746,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
MEGBEH_CoRE,MEGBEH,CoRE,Real,Crystallographic properties,0.994874,1910.6,1900.81,0.710894,0.701791,9.9497,6.81571,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
OJIDAN_CoRE,OJIDAN,CoRE,Real,Crystallographic properties,0.704653,1504.35,1060.05,0.644482,0.983296,19.79872,19.3368,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
KOSLOV_clean,KOSLOV,CoRE 2019,Real,Machine Learning,1.19415,1337.81,1597.55,0.6546,0.54817,11.06557,9.9584,DOI: 10.5281/zenodo.3533338,CIF (P1 Symmetry),Open Source,
RIYBAE_clean,RIYBAE,CoRE 2019,Real,Machine Learning,1.22176,1679.23,2051.61,0.667,0.545934,8.18384,7.49831,DOI: 10.5281/zenodo.3536518,CIF (P1 Symmetry),Open Source,
EYOCOM_clean,EYOCOM,CoRE 2019,Real,Machine Learning,0.974997,2492.29,2429.97,0.6902,0.7079,8.18337,5.84697,DOI: 10.5281/zenodo.3530663,CIF (P1 Symmetry),Open Source,
YAMXOC_clean,YAMXOC,CoRE 2019,Real,Machine Learning,0.916001,2770.37,2537.66,0.6968,0.760698,6.24327,5.54015,DOI: 10.5281/zenodo.3539414,CIF (P1 Symmetry),Open Source,
CUFFUF_clean,CUFFUF,CoRE 2019,Real,Machine Learning,0.90984,2808.01,2554.84,0.7036,0.773323,6.2074,5.50361,DOI: 10.5281/zenodo.3529617,CIF (P1 Symmetry),Open Source,
DAXHUH01_CoRE,DAXHUH01,CoRE,Real,Crystallographic properties,0.890235,2160.12,1893.41,0.681884,0.746605,7.50015,6.78537,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
JOWFOQ_clean,JOWFOQ,CoRE 2019,Real,Machine Learning,1.0117,2282.27,2308.98,0.7136,0.705344,6.87554,6.2746,DOI: 10.5281/zenodo.3532944,CIF (P1 Symmetry),Open Source,
RUPRUQ_CoRE,RUPRUQ,CoRE,Real,Crystallographic properties,0.820336,2246.13,1842.58,0.641933,0.845736,12.08603,4.45929,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
AWASEY_clean,AWASEY,CoRE 2019,Real,Machine Learning,1.15771,1646.54,1906.22,0.7186,0.620707,12.05091,7.26209,DOI: 10.5281/zenodo.3528698,CIF (P1 Symmetry),Open Source,
CIXBUH_clean,CIXBUH,CoRE 2019,Real,Machine Learning,1.22695,1677.84,2058.62,0.6684,0.544765,8.16009,7.52386,DOI: 10.5281/zenodo.3529423,CIF (P1 Symmetry),Open Source,
OHUMIP_clean,OHUMIP,CoRE 2019,Real,Machine Learning,1.34842,1797.69,2424.04,0.714,0.529508,9.16435,7.10723,DOI: 10.5281/zenodo.3535053,CIF (P1 Symmetry),Open Source,
CIWREG_CoRE,CIWREG,CoRE,Real,Crystallographic properties,1.23149,1266.31,1559.45,0.619366,0.538498,8.1347,7.32788,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
KARLOG_clean,KARLOG,CoRE 2019,Real,Machine Learning,0.948523,1903.5,1805.52,0.668,0.704253,12.56356,6.88644,DOI: 10.5281/zenodo.3540974,CIF (P1 Symmetry),Open Source,
DAXHIV01_CoRE,DAXHIV01,CoRE,Real,Crystallographic properties,0.883035,2102.48,1854.51,0.675944,0.753661,7.62222,6.92477,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
PUWCIT_clean,PUWCIT,CoRE 2019,Real,Machine Learning,0.783125,2556.08,2001.73,0.6954,0.88798,9.4503,8.03208,DOI: 10.5281/zenodo.3541510,CIF (P1 Symmetry),Open Source,
VEXVAW_CoRE,VEXVAW,CoRE,Real,Crystallographic properties,0.773292,2478.8,1916.83,0.712491,0.87026,9.7712,5.86323,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
CUFFIT_clean,CUFFIT,CoRE 2019,Real,Machine Learning,0.913502,2774.86,2534.84,0.6964,0.762341,6.2822,5.54383,DOI: 10.5281/zenodo.3529615,CIF (P1 Symmetry),Open Source,
c5sc03494a_c5sc03494a2_clean,Not Applicable,CoRE 2019,Real,Machine Learning,0.911359,2776.54,2530.42,0.701,0.769181,6.21978,5.55178,DOI: 10.5281/zenodo.3529129,CIF (P1 Symmetry),Open Source,
CIWRUW_CoRE,CIWRUW,CoRE,Real,Crystallographic properties,1.23467,1258.99,1554.44,0.622222,0.537616,8.32352,7.79985,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
CIWRIK_clean,CIWRIK,CoRE 2019,Real,Machine Learning,1.23146,1681.17,2070.3,0.6662,0.540982,8.18288,7.41537,DOI: 10.5281/zenodo.3529416,CIF (P1 Symmetry),Open Source,
LETQAE01_ion_b,LETQAE01,CoRE 2019,Real,Machine Learning,1.0366,1235.97,1281.21,0.718,0.692649,17.89295,17.20825,DOI: 10.5281/zenodo.3533657,CIF (P1 Symmetry),Open Source,
OTABES_clean,OTABES,CoRE 2019,Real,Machine Learning,0.849248,2764.75,2347.96,0.6812,0.802122,7.63161,5.91717,DOI: 10.5281/zenodo.3535278,CIF (P1 Symmetry),Open Source,
RIFMOK_clean,RIFMOK,CoRE 2019,Real,Machine Learning,0.808668,2132.11,1724.17,0.6586,0.814426,11.74025,9.92431,DOI: 10.5281/zenodo.3536473,CIF (P1 Symmetry),Open Source,
RIBTAZ_CoRE,RIBTAZ,CoRE,Real,Crystallographic properties,0.877067,2775.78,2434.55,0.754382,0.809992,7.94342,5.01622,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
KOSLUB_clean,KOSLUB,CoRE 2019,Real,Machine Learning,1.20031,1343.71,1612.87,0.6478,0.539695,10.96072,9.79504,DOI: 10.5281/zenodo.3533339,CIF (P1 Symmetry),Open Source,
CUFFOZ_clean,CUFFOZ,CoRE 2019,Real,Machine Learning,0.917281,2757.33,2529.25,0.7024,0.765741,6.2305,5.52998,DOI: 10.5281/zenodo.3529616,CIF (P1 Symmetry),Open Source,
LATCEO_clean,LATCEO,CoRE 2019,Real,Machine Learning,1.09727,2495.57,2738.31,0.732,0.667111,5.87388,4.8832,DOI: 10.5281/zenodo.3533548,CIF (P1 Symmetry),Open Source,
DUDVUV_clean,DUDVUV,CoRE 2019,Real,Machine Learning,0.796459,2290.79,1824.52,0.6864,0.861814,10.10393,8.07627,DOI: 10.5281/zenodo.3530091,CIF (P1 Symmetry),Open Source,
FUBDIQ_CoRE,FUBDIQ,CoRE,Real,Crystallographic properties,1.24691,1252.19,1561.36,0.6251,0.529023,8.11684,7.23133,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ZUWXUM_clean,ZUWXUM,CoRE 2019,Real,Machine Learning,0.917254,2753.99,2526.11,0.7012,0.764456,6.25511,5.54572,DOI: 10.5281/zenodo.3540038,CIF (P1 Symmetry),Open Source,
UXUPEJ_CoRE,UXUPEJ,CoRE,Real,Crystallographic properties,0.675641,2943.6,1988.82,0.699408,1.04352,7.33818,5.78241,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
TILWAM_clean,TILWAM,CoRE 2019,Real,Machine Learning,1.12946,2486.52,2808.42,0.7174,0.635172,5.60602,4.41216,DOI: 10.5281/zenodo.3537328,CIF (P1 Symmetry),Open Source,
UFUQIV_CoRE,UFUQIV,CoRE,Real,Crystallographic properties,0.675677,2913.27,1968.43,0.699012,1.04479,7.38156,5.81733,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XINFUW_CoRE,XINFUW,CoRE,Real,Crystallographic properties,0.841018,3071.03,2582.79,0.716541,0.840006,6.65291,5.08966,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
VEMMEG_CoRE,VEMMEG,CoRE,Real,Crystallographic properties,0.816125,2386.0,1947.27,0.676135,0.829459,7.14137,6.23055,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
EQUNIP_clean,EQUNIP,CoRE 2019,Real,Machine Learning,0.882362,2732.81,2411.33,0.7004,0.793779,12.19685,4.3543,DOI: 10.5281/zenodo.3530495,CIF (P1 Symmetry),Open Source,
PACZOK_clean,PACZOK,CoRE 2019,Real,Machine Learning,1.08844,1995.84,2172.35,0.7086,0.651024,14.42262,6.94223,DOI: 10.5281/zenodo.3535419,CIF (P1 Symmetry),Open Source,
FUBDAI_clean,FUBDAI,CoRE 2019,Real,Machine Learning,1.22976,1666.45,2049.34,0.6726,0.546935,8.13737,7.41793,DOI: 10.5281/zenodo.3531083,CIF (P1 Symmetry),Open Source,
LEVPAF_clean,LEVPAF,CoRE 2019,Real,Machine Learning,0.81142,2225.28,1805.64,0.6764,0.833601,9.99333,8.10197,DOI: 10.5281/zenodo.3533670,CIF (P1 Symmetry),Open Source,
WAFKEU07_clean,WAFKEU07,CoRE 2019,Real,Machine Learning,1.21099,1687.05,2043.01,0.6618,0.546493,9.52113,7.65034,DOI: 10.5281/zenodo.3542066,CIF (P1 Symmetry),Open Source,
XAPGAZ_clean,XAPGAZ,CoRE 2019,Real,Machine Learning,1.35659,1478.37,2005.54,0.7244,0.533985,10.38016,8.73539,DOI: 10.5281/zenodo.3539030,CIF (P1 Symmetry),Open Source,
SIXWON_clean,SIXWON,CoRE 2019,Real,Machine Learning,0.80119,2912.12,2333.16,0.688,0.858722,7.94411,4.96284,DOI: 10.5281/zenodo.3536967,CIF (P1 Symmetry),Open Source,
WUYWIY_clean,WUYWIY,CoRE 2019,Real,Machine Learning,0.79426,2562.65,2035.41,0.6788,0.854632,9.10759,5.82003,DOI: 10.5281/zenodo.3538894,CIF (P1 Symmetry),Open Source,
FUTZOL_clean,FUTZOL,CoRE 2019,Real,Machine Learning,0.891296,2290.48,2041.5,0.6794,0.762261,9.30232,6.36524,DOI: 10.5281/zenodo.3531152,CIF (P1 Symmetry),Open Source,
c5dt03710g_c5dt03710g2_clean,Not Applicable,CoRE 2019,Real,Machine Learning,1.19983,1703.84,2044.32,0.6628,0.55241,9.52692,7.6451,DOI: 10.5281/zenodo.3540197,CIF (P1 Symmetry),Open Source,
OTECIB_clean,OTECIB,CoRE 2019,Real,Machine Learning,0.758346,2538.72,1925.23,0.6686,0.881656,9.94718,6.74728,DOI: 10.5281/zenodo.3535295,CIF (P1 Symmetry),Open Source,
PALTON_CoRE,PALTON,CoRE,Real,Crystallographic properties,0.723595,2222.85,1608.45,0.668939,0.943608,12.85281,10.88454,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
PETXAP_clean,PETXAP,CoRE 2019,Real,Machine Learning,1.13186,1836.82,2079.02,0.712,0.629056,13.99523,6.27881,DOI: 10.5281/zenodo.3541459,CIF (P1 Symmetry),Open Source,
NEXXEV_CoRE,NEXXEV,CoRE,Real,Crystallographic properties,0.701942,2217.64,1556.66,0.680517,0.918205,10.14339,9.60102,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
HOYQIX_clean,HOYQIX,CoRE 2019,Real,Machine Learning,0.83111,2745.59,2281.89,0.6778,0.815536,11.66263,4.94551,DOI: 10.5281/zenodo.3531963,CIF (P1 Symmetry),Open Source,
cg060732osi20070605_042406_clean,Not Applicable,CoRE 2019,Real,Machine Learning,0.921282,2724.01,2509.58,0.696,0.755469,6.23351,5.51273,DOI: 10.5281/zenodo.3529327,CIF (P1 Symmetry),Open Source,
MIVFII_clean,MIVFII,CoRE 2019,Real,Machine Learning,0.93162,1512.55,1409.12,0.7176,0.770271,15.61519,6.34606,DOI: 10.5281/zenodo.3534263,CIF (P1 Symmetry),Open Source,
OZASUF_clean,OZASUF,CoRE 2019,Real,Machine Learning,0.731385,2415.98,1767.01,0.665,0.909233,11.26298,4.26397,DOI: 10.5281/zenodo.3535402,CIF (P1 Symmetry),Open Source,
UMEKAA_clean,UMEKAA,CoRE 2019,Real,Machine Learning,0.904552,2658.32,2404.59,0.691,0.763914,7.47808,5.74079,DOI: 10.5281/zenodo.3541893,CIF (P1 Symmetry),Open Source,
TUYJED_clean,TUYJED,CoRE 2019,Real,Machine Learning,1.03154,2205.14,2274.68,0.7106,0.688873,8.921,4.25748,DOI: 10.5281/zenodo.3537524,CIF (P1 Symmetry),Open Source,
ICODIP01_CoRE,ICODIP01,CoRE,Real,Crystallographic properties,0.806244,1820.94,1482.15,0.671859,0.854098,12.5506,9.93166,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
WIKXAQ_clean,WIKXAQ,CoRE 2019,Real,Machine Learning,0.877202,3069.22,2692.33,0.7338,0.836523,7.61954,3.92787,DOI: 10.5281/zenodo.3538655,CIF (P1 Symmetry),Open Source,
MEGBAD_CoRE,MEGBAD,CoRE,Real,Crystallographic properties,0.851407,2368.04,2016.17,0.681254,0.798763,9.5163,5.76215,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
RAYFEE_CoRE,RAYFEE,CoRE,Real,Crystallographic properties,0.965847,1596.0,1541.49,0.668729,0.72741,13.87561,10.03609,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
NESVAK_CoRE,NESVAK,CoRE,Real,Crystallographic properties,0.996288,1990.77,1983.39,0.710613,0.703013,11.02589,4.28602,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
TILVUF_clean,TILVUF,CoRE 2019,Real,Machine Learning,1.10794,2534.4,2807.97,0.7218,0.651478,5.76983,4.47642,DOI: 10.5281/zenodo.3537327,CIF (P1 Symmetry),Open Source,
QUYRAF_clean,QUYRAF,CoRE 2019,Real,Machine Learning,0.833152,1868.07,1556.39,0.6812,0.817618,16.06771,5.96668,DOI: 10.5281/zenodo.3541578,CIF (P1 Symmetry),Open Source,
LECFEG_CoRE,LECFEG,CoRE,Real,Crystallographic properties,0.882661,2294.3,2025.09,0.72189,0.80724,9.36969,4.36949,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
EQUNEL_clean,EQUNEL,CoRE 2019,Real,Machine Learning,1.01632,2191.92,2227.68,0.6942,0.683055,11.53586,5.50716,DOI: 10.5281/zenodo.3530494,CIF (P1 Symmetry),Open Source,
OWIVEW_CoRE,OWIVEW,CoRE,Real,Crystallographic properties,0.826737,3205.12,2649.79,0.679653,0.863745,6.90505,4.44241,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ja0752540-file002_clean,Not Applicable,CoRE 2019,Real,Machine Learning,1.22499,1646.89,2017.42,0.654,0.533883,8.14433,7.67619,DOI: 10.5281/zenodo.3532669,CIF (P1 Symmetry),Open Source,
SOPLIU_clean,SOPLIU,CoRE 2019,Real,Machine Learning,0.793634,2638.07,2093.66,0.6836,0.861354,8.00418,6.00384,DOI: 10.5281/zenodo.3541734,CIF (P1 Symmetry),Open Source,
COKNAT_clean,COKNAT,CoRE 2019,Real,Machine Learning,1.22798,1311.45,1610.43,0.6686,0.544469,11.6018,10.75702,DOI: 10.5281/zenodo.3529522,CIF (P1 Symmetry),Open Source,
UPUJEW_clean,UPUJEW,CoRE 2019,Real,Machine Learning,0.830568,2084.11,1730.99,0.7026,0.845927,15.01221,4.23484,DOI: 10.5281/zenodo.3537830,CIF (P1 Symmetry),Open Source,
VEXTUO_CoRE,VEXTUO,CoRE,Real,Crystallographic properties,0.792625,2395.46,1898.7,0.712108,0.845108,9.59658,5.8544,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XUKNIC_clean,XUKNIC,CoRE 2019,Real,Machine Learning,1.00366,2503.38,2512.55,0.6472,0.644838,6.71193,5.19255,DOI: 10.5281/zenodo.3539343,CIF (P1 Symmetry),Open Source,
KASDOA_clean,KASDOA,CoRE 2019,Real,Machine Learning,0.86403,2197.35,1898.58,0.6742,0.780297,11.33831,6.45256,DOI: 10.5281/zenodo.3533067,CIF (P1 Symmetry),Open Source,
BUKMUQ01_clean,BUKMUQ01,CoRE 2019,Real,Machine Learning,0.853512,3436.94,2933.47,0.7038,0.824593,5.90111,4.73838,DOI: 10.5281/zenodo.3529060,CIF (P1 Symmetry),Open Source,
RIYBIM_clean,RIYBIM,CoRE 2019,Real,Machine Learning,1.24126,1683.99,2090.26,0.6636,0.534619,8.35741,7.50788,DOI: 10.5281/zenodo.3536520,CIF (P1 Symmetry),Open Source,
TADWIG_CoRE,TADWIG,CoRE,Real,Crystallographic properties,0.782648,1984.68,1553.3,0.682475,0.861346,12.20204,12.01293,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ASIRAX_clean,ASIRAX,CoRE 2019,Real,Machine Learning,0.849052,2411.81,2047.75,0.699,0.823271,16.49185,4.42819,DOI: 10.5281/zenodo.3540100,CIF (P1 Symmetry),Open Source,
SOPLAM_clean,SOPLAM,CoRE 2019,Real,Machine Learning,0.786263,2808.75,2208.41,0.6702,0.852386,7.99336,6.43639,DOI: 10.5281/zenodo.3537028,CIF (P1 Symmetry),Open Source,
LETDUK_clean,LETDUK,CoRE 2019,Real,Machine Learning,1.10433,2152.25,2376.79,0.6948,0.62916,7.09435,6.39708,DOI: 10.5281/zenodo.3533651,CIF (P1 Symmetry),Open Source,
TONXIE_clean,TONXIE,CoRE 2019,Real,Machine Learning,1.25258,1636.39,2049.72,0.66,0.526912,9.70495,7.66851,DOI: 10.5281/zenodo.3541825,CIF (P1 Symmetry),Open Source,
UPUJIA_clean,UPUJIA,CoRE 2019,Real,Machine Learning,0.830095,2075.98,1723.26,0.7028,0.84665,15.01586,4.16619,DOI: 10.5281/zenodo.3537831,CIF (P1 Symmetry),Open Source,
KOSKEK_clean,KOSKEK,CoRE 2019,Real,Machine Learning,1.17889,1341.4,1581.37,0.6412,0.543901,11.20845,9.89743,DOI: 10.5281/zenodo.3533331,CIF (P1 Symmetry),Open Source,
DABMUR_clean,DABMUR,CoRE 2019,Real,Machine Learning,0.856547,3339.3,2860.27,0.6996,0.816768,5.77537,4.11633,DOI: 10.5281/zenodo.3529730,CIF (P1 Symmetry),Open Source,
KIYXUN_clean,KIYXUN,CoRE 2019,Real,Machine Learning,0.96734,1463.57,1415.77,0.6946,0.718052,17.29009,12.6482,DOI: 10.5281/zenodo.3533266,CIF (P1 Symmetry),Open Source,
UXUNUX_CoRE,UXUNUX,CoRE,Real,Crystallographic properties,0.678518,2913.05,1976.56,0.69196,1.03692,7.36513,5.79316,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
KOSJUZ_clean,KOSJUZ,CoRE 2019,Real,Machine Learning,1.1813,1330.38,1571.58,0.6394,0.541269,11.10045,9.86004,DOI: 10.5281/zenodo.3533329,CIF (P1 Symmetry),Open Source,
WOBHIF03_clean,WOBHIF03,CoRE 2019,Real,Machine Learning,1.22698,1306.17,1602.65,0.6702,0.54622,11.59848,10.78465,DOI: 10.5281/zenodo.3538721,CIF (P1 Symmetry),Open Source,
PUBSEL_clean,PUBSEL,CoRE 2019,Real,Machine Learning,0.823222,2643.34,2176.06,0.6782,0.823836,11.39413,4.45603,DOI: 10.5281/zenodo.3541487,CIF (P1 Symmetry),Open Source,
KAGCAY_CoRE,KAGCAY,CoRE,Real,Crystallographic properties,1.03617,1747.13,1810.32,0.663306,0.657948,10.06669,5.92468,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
COKQOK_clean,COKQOK,CoRE 2019,Real,Machine Learning,1.22651,1301.62,1596.45,0.6696,0.545941,11.69077,10.88298,DOI: 10.5281/zenodo.3529537,CIF (P1 Symmetry),Open Source,
OTEBAS_clean,OTEBAS,CoRE 2019,Real,Machine Learning,0.774637,2391.59,1852.61,0.6748,0.871117,10.01734,6.91795,DOI: 10.5281/zenodo.3541398,CIF (P1 Symmetry),Open Source,
BUCWAZ_clean,BUCWAZ,CoRE 2019,Real,Machine Learning,0.986571,2292.01,2261.23,0.6822,0.691486,8.06989,6.31772,DOI: 10.5281/zenodo.3529050,CIF (P1 Symmetry),Open Source,
